tagid,key,timestamp,timezone,geolocation,type,track
223b3e83-1ad0-489b-9589-470f80d69cfb,44463194,1573668005311,Europe/Zurich,"{'altitude': 439.8, 'longitude': 6.15, 'latitude': 46.22}",TAG,"{'type': 'MUSIC', 'key': '44463194', 'heading': {'title': 'A Change Is Gonna Come', 'subtitle': 'Sam Cooke'}, 'images': {'default': 'https://images.shazam.com/coverart/t44463194-i1440781789_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t44463194-i1440781789_s400b6.jpg', 'play': 'https://images.shazam.com/coverart/t44463194-i1440781789_s400play.jpg'}, 'stores': {'apple': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/a-change-is-gonna-come/1440781481?i=1440781789&uo=5&at=1001l4DI&itscg=30201&ct=5348615A-616D-3235-3830-44754D6D5973&app=music&itsct=Shazam_1'}], 'images': {'default': 'https://images.shazam.com/coverart/t44463194-b1440781789_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t44463194-b1440781789_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t44463194-b1440781789_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/90/02/db/9002db26-7ff3-5e32-3d5c-5cdfcd86a70b/mzaf_8690368312995103265.plus.aac.p.m4a', 'trackid': '1440781789', 'productid': '1440781481'}, 'itunes': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/a-change-is-gonna-come/1440781481?i=1440781789&uo=5&at=11l3eE&ct=5348615A-616D-3235-3830-44754D6D5973&app=itunes'}], 'images': {'default': 'https://images.shazam.com/coverart/t44463194-i1440781789_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t44463194-i1440781789_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t44463194-i1440781789_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/90/02/db/9002db26-7ff3-5e32-3d5c-5cdfcd86a70b/mzaf_8690368312995103265.plus.aac.p.m4a', 'trackid': '1440781789', 'productid': '1440781481'}, 'google': {'actions': [{'type': 'intent', 'uri': 'intent://play.google.com/store/music/album?id=B3kpxyhghk4sio3whqem6tggcpe&tid=song-T5e4zgh4vqej6qutriahihfrq54&PAffiliateID=100l3pk&PCamRefID=buy-android#Intent;scheme=https;action=android.intent.action.VIEW;package=com.android.vending;end'}, {'type': 'uri', 'uri': 'https://play.google.com/store/music/album?id=B3kpxyhghk4sio3whqem6tggcpe&tid=song-T5e4zgh4vqej6qutriahihfrq54&PAffiliateID=100l3pk&PCamRefID=buy-android'}], 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/90/02/db/9002db26-7ff3-5e32-3d5c-5cdfcd86a70b/mzaf_8690368312995103265.plus.aac.p.m4a', 'trackid': 'T5e4zgh4vqej6qutriahihfrq54', 'productid': 'B3kpxyhghk4sio3whqem6tggcpe'}}, 'streams': {}, 'modules': [], 'content': {'videos': {'href': 'https://cdn.shazam.com/video/v2/-/US/web/track/-/videos?q=Sam+Cooke+A+Change+Is+Gonna+Come'}, 'artiststoptracks': {'href': 'https://cdn.shazam.com/shazam/v2/en-US/US/web/-/tracks/artisttoptracks_4629'}}, 'artists': [{'follow': {'followkey': 'A_4629'}, 'alias': 'sam-cooke', 'id': '4629'}], 'share': {'subject': 'A Change Is Gonna Come - Sam Cooke', 'text': 'I used Shazam to discover A Change Is Gonna Come by Sam Cooke.', 'href': 'https://www.shazam.com/track/44463194/a-change-is-gonna-come', 'image': 'https://images.shazam.com/coverart/t44463194-i1440781789_s400.jpg', 'twitter': 'I used @Shazam to discover A Change Is Gonna Come by Sam Cooke.', 'html': 'https://www.shazam.com/snippets/email-share/44463194?lang=en-US&country=US', 'avatar': 'https://is1-ssl.mzstatic.com/image/thumb/Features/v4/59/05/bd/5905bd7d-f650-2d3a-4b47-e31b56a129d1/mzl.mthdqekx.png/800x800bb.jpeg', 'snapchat': 'https://www.shazam.com/partner/sc/track/44463194'}, 'footnotes': [{'title': 'Album', 'value': ""Keep Movin' On""}, {'title': 'Label', 'value': 'ABKCO Music & Records, Inc.'}, {'title': 'Released', 'value': '1960'}, {'title': 'Artwork', 'value': 'Provided by iTunes'}], 'alias': 'a-change-is-gonna-come', 'url': 'https://www.shazam.com/track/44463194/a-change-is-gonna-come', 'actions': [{'name': 'track:44463194', 'type': 'track', 'id': '44463194'}], 'urlparams': {'{tracktitle}': 'A+Change+Is+Gonna+Come', '{trackartist}': 'Sam+Cooke'}}"
2f7ac09b-9923-411a-9ab7-85fcdcce52e9,220500,1573667631727,Europe/Zurich,"{'altitude': 439.8, 'longitude': 6.15, 'latitude': 46.22}",TAG,"{'type': 'MUSIC', 'key': '220500', 'heading': {'title': 'I Want To Break Free', 'subtitle': 'Queen'}, 'images': {'default': 'https://images.shazam.com/coverart/t220500-i1440810742_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t220500-i1440810742_s400b6.jpg', 'play': 'https://images.shazam.com/coverart/t220500-i1440810742_s400play.jpg'}, 'stores': {'apple': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/i-want-to-break-free/1440810585?i=1440810742&uo=5&at=1001l4DI&itscg=30201&ct=5348615A-616D-3235-3830-44754D6D5973&app=music&itsct=Shazam_1'}], 'images': {'default': 'https://images.shazam.com/coverart/t220500-b1440810742_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t220500-b1440810742_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t220500-b1440810742_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/1d/2c/5c/1d2c5c86-86df-7a71-9768-1a969bb5a7db/mzaf_1124774239315768178.plus.aac.p.m4a', 'trackid': '1440810742', 'productid': '1440810585'}, 'itunes': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/i-want-to-break-free/1440810585?i=1440810742&uo=5&at=11l3eE&ct=5348615A-616D-3235-3830-44754D6D5973&app=itunes'}], 'images': {'default': 'https://images.shazam.com/coverart/t220500-i1440810742_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t220500-i1440810742_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t220500-i1440810742_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/1d/2c/5c/1d2c5c86-86df-7a71-9768-1a969bb5a7db/mzaf_1124774239315768178.plus.aac.p.m4a', 'trackid': '1440810742', 'productid': '1440810585'}, 'google': {'actions': [{'type': 'intent', 'uri': 'intent://play.google.com/store/music/album?id=Bj33o3xknsgjkvxbyt6zwzrrnxq&tid=song-Tsh7co3n4zzyra5tq443bykkmqe&PAffiliateID=100l3pk&PCamRefID=buy-android#Intent;scheme=https;action=android.intent.action.VIEW;package=com.android.vending;end'}, {'type': 'uri', 'uri': 'https://play.google.com/store/music/album?id=Bj33o3xknsgjkvxbyt6zwzrrnxq&tid=song-Tsh7co3n4zzyra5tq443bykkmqe&PAffiliateID=100l3pk&PCamRefID=buy-android'}], 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview118/v4/1d/2c/5c/1d2c5c86-86df-7a71-9768-1a969bb5a7db/mzaf_1124774239315768178.plus.aac.p.m4a', 'trackid': 'Tsh7co3n4zzyra5tq443bykkmqe', 'productid': 'Bj33o3xknsgjkvxbyt6zwzrrnxq'}}, 'streams': {}, 'modules': [], 'content': {'videos': {'href': 'https://cdn.shazam.com/video/v2/-/US/web/track/-/videos?q=Queen+I+Want+To+Break+Free'}, 'artiststoptracks': {'href': 'https://cdn.shazam.com/shazam/v2/en-US/US/web/-/tracks/artisttoptracks_336'}}, 'artists': [{'follow': {'followkey': 'A_336'}, 'alias': 'queen', 'id': '336'}], 'share': {'subject': 'I Want To Break Free - Queen', 'text': 'I used Shazam to discover I Want To Break Free by Queen.', 'href': 'https://www.shazam.com/track/220500/i-want-to-break-free', 'image': 'https://images.shazam.com/coverart/t220500-i1440810742_s400.jpg', 'twitter': 'I used @Shazam to discover I Want To Break Free by Queen.', 'html': 'https://www.shazam.com/snippets/email-share/220500?lang=en-US&country=US', 'avatar': 'https://is2-ssl.mzstatic.com/image/thumb/Features/v4/6d/0e/27/6d0e2784-4c55-b6e0-497e-aa0eafba8f5d/mzl.kzdkahqa.jpg/800x800bb.jpeg', 'snapchat': 'https://www.shazam.com/partner/sc/track/220500'}, 'footnotes': [{'title': 'Album', 'value': 'The Works (Deluxe Edition)'}, {'title': 'Label', 'value': 'Hollywood Records'}, {'title': 'Released', 'value': '1984'}, {'title': 'Artwork', 'value': 'Provided by iTunes'}], 'alias': 'i-want-to-break-free', 'url': 'https://www.shazam.com/track/220500/i-want-to-break-free', 'actions': [{'name': 'track:220500', 'type': 'track', 'id': '220500'}], 'urlparams': {'{tracktitle}': 'I+Want+To+Break+Free', '{trackartist}': 'Queen'}}"
9241b486-a6c2-4d58-8fa4-ad2f744385ea,375055148,1573667244644,Europe/Zurich,"{'altitude': 439.6, 'longitude': 6.15, 'latitude': 46.22}",TAG,"{'type': 'MUSIC', 'key': '375055148', 'heading': {'title': 'Truth Hurts', 'subtitle': 'Lizzo'}, 'images': {'default': 'https://images.shazam.com/coverart/t375055148-i1462190042_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t375055148-i1462190042_s400b6.jpg', 'play': 'https://images.shazam.com/coverart/t375055148-i1462190042_s400play.jpg'}, 'stores': {'apple': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/truth-hurts/1462189879?i=1462190042&uo=5&at=1001l4DI&itscg=30201&ct=5348615A-616D-3235-3830-44754D6D5973&app=music&itsct=Shazam_1'}], 'images': {'default': 'https://images.shazam.com/coverart/t375055148-b1462190042_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t375055148-b1462190042_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t375055148-b1462190042_s400play.jpg'}, 'explicit': True, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/e8/8d/a7/e88da714-9840-7941-7290-5a2b455e9d29/mzaf_8287341208226095541.plus.aac.p.m4a', 'trackid': '1462190042', 'productid': '1462189879'}, 'itunes': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/truth-hurts/1462189879?i=1462190042&uo=5&at=11l3eE&ct=5348615A-616D-3235-3830-44754D6D5973&app=itunes'}], 'images': {'default': 'https://images.shazam.com/coverart/t375055148-i1462190042_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t375055148-i1462190042_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t375055148-i1462190042_s400play.jpg'}, 'explicit': True, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/e8/8d/a7/e88da714-9840-7941-7290-5a2b455e9d29/mzaf_8287341208226095541.plus.aac.p.m4a', 'trackid': '1462190042', 'productid': '1462189879'}, 'google': {'actions': [{'type': 'intent', 'uri': 'intent://play.google.com/store/music/album?id=B6xvndrftavvfp5schzdf2cqgha&tid=song-T52xoswsru4kx4mdasmmnaaypw4&PAffiliateID=100l3pk&PCamRefID=buy-android#Intent;scheme=https;action=android.intent.action.VIEW;package=com.android.vending;end'}, {'type': 'uri', 'uri': 'https://play.google.com/store/music/album?id=B6xvndrftavvfp5schzdf2cqgha&tid=song-T52xoswsru4kx4mdasmmnaaypw4&PAffiliateID=100l3pk&PCamRefID=buy-android'}], 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/e8/8d/a7/e88da714-9840-7941-7290-5a2b455e9d29/mzaf_8287341208226095541.plus.aac.p.m4a', 'trackid': 'T52xoswsru4kx4mdasmmnaaypw4', 'productid': 'B6xvndrftavvfp5schzdf2cqgha'}}, 'streams': {}, 'modules': [], 'content': {'videos': {'href': 'https://cdn.shazam.com/video/v2/-/US/web/track/-/videos?q=Lizzo+Truth+Hurts'}, 'artiststoptracks': {'href': 'https://cdn.shazam.com/shazam/v2/en-US/US/web/-/tracks/artisttoptracks_43634714'}}, 'artists': [{'follow': {'followkey': 'A_43634714'}, 'alias': 'lizzo', 'id': '43634714'}], 'share': {'subject': 'Truth Hurts - Lizzo', 'text': 'I used Shazam to discover Truth Hurts by Lizzo.', 'href': 'https://www.shazam.com/track/375055148/truth-hurts', 'image': 'https://images.shazam.com/coverart/t375055148-i1462190042_s400.jpg', 'twitter': 'I used @Shazam to discover Truth Hurts by Lizzo.', 'html': 'https://www.shazam.com/snippets/email-share/375055148?lang=en-US&country=US', 'avatar': 'https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/65/3d/b7/653db7eb-5573-ca5a-35b6-915d61abbd73/pr_source.png/800x800bb.jpeg', 'snapchat': 'https://www.shazam.com/partner/sc/track/375055148'}, 'footnotes': [{'title': 'Album', 'value': 'Cuz I Love You (Deluxe)'}, {'title': 'Label', 'value': 'Nice Life/Atlantic'}, {'title': 'Released', 'value': '2019'}, {'title': 'Artwork', 'value': 'Provided by iTunes'}], 'alias': 'truth-hurts', 'url': 'https://www.shazam.com/track/375055148/truth-hurts', 'actions': [{'name': 'track:375055148', 'type': 'track', 'id': '375055148'}], 'urlparams': {'{tracktitle}': 'Truth+Hurts', '{trackartist}': 'Lizzo'}}"
f9255393-97f5-4131-8d41-719baea72ebd,374043239,1573285877931,Europe/Paris,"{'altitude': 482.9, 'longitude': 6.11, 'latitude': 46.26}",TAG,"{'type': 'MUSIC', 'key': '374043239', 'heading': {'title': ""Get Up On 'Em"", 'subtitle': 'Shoe.'}, 'images': {'default': 'https://images.shazam.com/coverart/t374043239-i1280510731_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t374043239-i1280510731_s400b6.jpg', 'play': 'https://images.shazam.com/coverart/t374043239-i1280510731_s400play.jpg'}, 'stores': {'apple': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/get-up-on-em/1280510240?i=1280510731&uo=5&at=1001l4DI&itscg=30201&ct=5348615A-616D-3235-3830-44754D6D5973&app=music&itsct=Shazam_1'}], 'images': {'default': 'https://images.shazam.com/coverart/t374043239-b1280510731_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t374043239-b1280510731_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t374043239-b1280510731_s400play.jpg'}, 'explicit': True, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a4/da/0d/a4da0dc8-e430-ddc7-f3fe-e5209eca7169/mzaf_4770293410814815757.plus.aac.p.m4a', 'trackid': '1280510731', 'productid': '1280510240'}, 'itunes': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/get-up-on-em/1280510240?i=1280510731&uo=5&at=11l3eE&ct=5348615A-616D-3235-3830-44754D6D5973&app=itunes'}], 'images': {'default': 'https://images.shazam.com/coverart/t374043239-i1280510731_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t374043239-i1280510731_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t374043239-i1280510731_s400play.jpg'}, 'explicit': True, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a4/da/0d/a4da0dc8-e430-ddc7-f3fe-e5209eca7169/mzaf_4770293410814815757.plus.aac.p.m4a', 'trackid': '1280510731', 'productid': '1280510240'}, 'google': {'actions': [{'type': 'intent', 'uri': 'intent://play.google.com/store/music/album?id=Ba456r7mgzx7tsju24o5nlg3jru&tid=song-Tcbnpan7sw2obtqtcxv2xdwft3q&PAffiliateID=100l3pk&PCamRefID=buy-android#Intent;scheme=https;action=android.intent.action.VIEW;package=com.android.vending;end'}, {'type': 'uri', 'uri': 'https://play.google.com/store/music/album?id=Ba456r7mgzx7tsju24o5nlg3jru&tid=song-Tcbnpan7sw2obtqtcxv2xdwft3q&PAffiliateID=100l3pk&PCamRefID=buy-android'}], 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/a4/da/0d/a4da0dc8-e430-ddc7-f3fe-e5209eca7169/mzaf_4770293410814815757.plus.aac.p.m4a', 'trackid': 'Tcbnpan7sw2obtqtcxv2xdwft3q', 'productid': 'Ba456r7mgzx7tsju24o5nlg3jru'}}, 'streams': {}, 'modules': [], 'content': {'videos': {'href': 'https://cdn.shazam.com/video/v2/-/US/web/track/-/videos?q=Shoe.+Get+Up+On+%27Em'}, 'artiststoptracks': {'href': 'https://cdn.shazam.com/shazam/v2/en-US/US/web/-/tracks/artisttoptracks_42097187'}}, 'artists': [{'follow': {'followkey': 'A_42097187'}, 'alias': 'shoe', 'id': '42097187'}], 'share': {'subject': ""Get Up On 'Em - Shoe."", 'text': ""I used Shazam to discover Get Up On 'Em by Shoe.."", 'href': 'https://www.shazam.com/track/374043239/get-up-on-em', 'image': 'https://images.shazam.com/coverart/t374043239-i1280510731_s400.jpg', 'twitter': ""I used @Shazam to discover Get Up On 'Em by Shoe.."", 'html': 'https://www.shazam.com/snippets/email-share/374043239?lang=en-US&country=US', 'snapchat': 'https://www.shazam.com/partner/sc/track/374043239'}, 'footnotes': [{'title': 'Album', 'value': 'Uninhibited'}, {'title': 'Label', 'value': 'OverKnight Entertainment'}, {'title': 'Released', 'value': '2017'}, {'title': 'Artwork', 'value': 'Provided by iTunes'}], 'alias': 'get-up-on-em', 'url': 'https://www.shazam.com/track/374043239/get-up-on-em', 'actions': [{'name': 'track:374043239', 'type': 'track', 'id': '374043239'}], 'urlparams': {'{tracktitle}': 'Get+Up+On+%27Em', '{trackartist}': 'Shoe.'}}"
eb1d8dae-2981-4ab4-9e3a-61b1f760f876,45260971,1573156983875,Europe/Paris,"{'altitude': 480.3, 'longitude': 6.11, 'latitude': 46.26}",TAG,"{'type': 'MUSIC', 'key': '45260971', 'heading': {'title': 'Then You Can Tell Me Goodbye', 'subtitle': 'Bettye Swann'}, 'images': {'default': 'https://images.shazam.com/coverart/t45260971-i724365616_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t45260971-i724365616_s400b6.jpg', 'play': 'https://images.shazam.com/coverart/t45260971-i724365616_s400play.jpg'}, 'stores': {'apple': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/then-you-can-tell-me-goodbye/724365055?i=724365616&uo=5&at=1001l4DI&itscg=30201&ct=5348615A-616D-3235-3830-44754D6D5973&app=music&itsct=Shazam_1'}], 'images': {'default': 'https://images.shazam.com/coverart/t45260971-b724365616_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t45260971-b724365616_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t45260971-b724365616_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/b4/e6/6b/b4e66bde-ec26-fd6a-9f7f-51f38368d313/mzaf_8611298174231263151.plus.aac.p.m4a', 'trackid': '724365616', 'productid': '724365055'}, 'itunes': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/then-you-can-tell-me-goodbye/724365055?i=724365616&uo=5&at=11l3eE&ct=5348615A-616D-3235-3830-44754D6D5973&app=itunes'}], 'images': {'default': 'https://images.shazam.com/coverart/t45260971-i724365616_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t45260971-i724365616_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t45260971-i724365616_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/b4/e6/6b/b4e66bde-ec26-fd6a-9f7f-51f38368d313/mzaf_8611298174231263151.plus.aac.p.m4a', 'trackid': '724365616', 'productid': '724365055'}, 'google': {'actions': [{'type': 'intent', 'uri': 'intent://play.google.com/store/music/album?id=Bwuzjsbiehhhptrtzh6zkyrkfsi&tid=song-Tcnvdbp3mpv243shlko7loq2oee&PAffiliateID=100l3pk&PCamRefID=buy-android#Intent;scheme=https;action=android.intent.action.VIEW;package=com.android.vending;end'}, {'type': 'uri', 'uri': 'https://play.google.com/store/music/album?id=Bwuzjsbiehhhptrtzh6zkyrkfsi&tid=song-Tcnvdbp3mpv243shlko7loq2oee&PAffiliateID=100l3pk&PCamRefID=buy-android'}], 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview71/v4/b4/e6/6b/b4e66bde-ec26-fd6a-9f7f-51f38368d313/mzaf_8611298174231263151.plus.aac.p.m4a', 'trackid': 'Tcnvdbp3mpv243shlko7loq2oee', 'productid': 'Bwuzjsbiehhhptrtzh6zkyrkfsi'}}, 'streams': {}, 'modules': [], 'content': {'videos': {'href': 'https://cdn.shazam.com/video/v2/-/US/web/track/-/videos?q=Bettye+Swann+Then+You+Can+Tell+Me+Goodbye'}, 'artiststoptracks': {'href': 'https://cdn.shazam.com/shazam/v2/en-US/US/web/-/tracks/artisttoptracks_28654'}}, 'artists': [{'follow': {'followkey': 'A_28654'}, 'alias': 'bettye-swann', 'id': '28654'}], 'share': {'subject': 'Then You Can Tell Me Goodbye - Bettye Swann', 'text': 'I used Shazam to discover Then You Can Tell Me Goodbye by Bettye Swann.', 'href': 'https://www.shazam.com/track/45260971/then-you-can-tell-me-goodbye', 'image': 'https://images.shazam.com/coverart/t45260971-i724365616_s400.jpg', 'twitter': 'I used @Shazam to discover Then You Can Tell Me Goodbye by Bettye Swann.', 'html': 'https://www.shazam.com/snippets/email-share/45260971?lang=en-US&country=US', 'snapchat': 'https://www.shazam.com/partner/sc/track/45260971'}, 'footnotes': [{'title': 'Album', 'value': 'Bettye Swann'}, {'title': 'Label', 'value': 'Honest Jons'}, {'title': 'Released', 'value': '2004'}, {'title': 'Artwork', 'value': 'Provided by iTunes'}], 'alias': 'then-you-can-tell-me-goodbye', 'url': 'https://www.shazam.com/track/45260971/then-you-can-tell-me-goodbye', 'actions': [{'name': 'track:45260971', 'type': 'track', 'id': '45260971'}], 'urlparams': {'{tracktitle}': 'Then+You+Can+Tell+Me+Goodbye', '{trackartist}': 'Bettye+Swann'}}"
e6945138-14b9-4b6d-8b51-bc5b59b32dce,5254933,1573066634247,Europe/Paris,"{'altitude': 499.28, 'longitude': 6.11, 'latitude': 46.23}",TAG,"{'type': 'MUSIC', 'key': '5254933', 'heading': {'title': 'The End Of The World', 'subtitle': 'Julie London'}, 'images': {'default': 'https://images.shazam.com/coverart/t5254933-i1453738126_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t5254933-i1453738126_s400b6.jpg', 'play': 'https://images.shazam.com/coverart/t5254933-i1453738126_s400play.jpg'}, 'stores': {'apple': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/the-end-of-the-world/1453737804?i=1453738126&uo=5&at=1001l4DI&itscg=30201&ct=5348615A-616D-3235-3830-44754D6D5973&app=music&itsct=Shazam_1'}], 'images': {'default': 'https://images.shazam.com/coverart/t5254933-b1453738126_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t5254933-b1453738126_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t5254933-b1453738126_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/17/bc/de/17bcde55-0407-bebe-46a9-bde440a444b2/mzaf_3465505997003414171.plus.aac.p.m4a', 'trackid': '1453738126', 'productid': '1453737804'}, 'itunes': {'actions': [{'type': 'uri', 'uri': 'https://itunes.apple.com/us/album/the-end-of-the-world/1453737804?i=1453738126&uo=5&at=11l3eE&ct=5348615A-616D-3235-3830-44754D6D5973&app=itunes'}], 'images': {'default': 'https://images.shazam.com/coverart/t5254933-i1453738126_s400.jpg', 'blurred': 'https://images.shazam.com/coverart/t5254933-i1453738126_s100b6.jpg', 'play': 'https://images.shazam.com/coverart/t5254933-i1453738126_s400play.jpg'}, 'explicit': False, 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/17/bc/de/17bcde55-0407-bebe-46a9-bde440a444b2/mzaf_3465505997003414171.plus.aac.p.m4a', 'trackid': '1453738126', 'productid': '1453737804'}, 'google': {'actions': [{'type': 'intent', 'uri': 'intent://play.google.com/store/music/album?id=Bszbiuaxsrlimb4w26f3rn3vkei&tid=song-T3opweik3ysj25qzi6hnz2fgama&PAffiliateID=100l3pk&PCamRefID=buy-android#Intent;scheme=https;action=android.intent.action.VIEW;package=com.android.vending;end'}, {'type': 'uri', 'uri': 'https://play.google.com/store/music/album?id=Bszbiuaxsrlimb4w26f3rn3vkei&tid=song-T3opweik3ysj25qzi6hnz2fgama&PAffiliateID=100l3pk&PCamRefID=buy-android'}], 'previewurl': 'https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview124/v4/17/bc/de/17bcde55-0407-bebe-46a9-bde440a444b2/mzaf_3465505997003414171.plus.aac.p.m4a', 'trackid': 'T3opweik3ysj25qzi6hnz2fgama', 'productid': 'Bszbiuaxsrlimb4w26f3rn3vkei'}}, 'streams': {}, 'modules': [], 'content': {'videos': {'href': 'https://cdn.shazam.com/video/v2/-/US/web/track/-/videos?q=Julie+London+The+End+Of+The+World'}, 'artiststoptracks': {'href': 'https://cdn.shazam.com/shazam/v2/en-US/US/web/-/tracks/artisttoptracks_561'}}, 'artists': [{'follow': {'followkey': 'A_561'}, 'alias': 'julie-london', 'id': '561'}], 'share': {'subject': 'The End Of The World - Julie London', 'text': 'I used Shazam to discover The End Of The World by Julie London.', 'href': 'https://www.shazam.com/track/5254933/the-end-of-the-world', 'image': 'https://images.shazam.com/coverart/t5254933-i1453738126_s400.jpg', 'twitter': 'I used @Shazam to discover The End Of The World by Julie London.', 'html': 'https://www.shazam.com/snippets/email-share/5254933?lang=en-US&country=US', 'avatar': 'https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/24/91/a3/2491a30d-0b93-9039-ad91-0a43d3b28918/pr_source.png/800x800bb.jpeg', 'snapchat': 'https://www.shazam.com/partner/sc/track/5254933'}, 'footnotes': [{'title': 'Album', 'value': 'The Very Best of Julie London'}, {'title': 'Label', 'value': 'Capitol Records'}, {'title': 'Released', 'value': '2005'}, {'title': 'Artwork', 'value': 'Provided by iTunes'}], 'alias': 'the-end-of-the-world', 'url': 'https://www.shazam.com/track/5254933/the-end-of-the-world', 'actions': [{'name': 'track:5254933', 'type': 'track', 'id': '5254933'}], 'urlparams': {'{tracktitle}': 'The+End+Of+The+World', '{trackartist}': 'Julie+London'}}"
